ID,brand,itemName,productLink,imageFileName,imageLinkBlob,colorHex,personalCol,category,price
pants_id_203,무신사 스탠다드 우먼,우먼즈 헤비웨이트 속기모 투 턱 와이드 밴딩 슬랙스 [차콜 그레이],https://www.musinsa.com/products/4271546,P203.jpg,https://chilldata.blob.core.windows.net/clothimage/P203.jpg,#2b2723,Dark Autumn,pants,34890
pants_id_204,엄브로,면트윌 카고 조거 팬츠 블랙(UO423CPTO1),https://www.musinsa.com/products/3504952,P204.jpg,https://chilldata.blob.core.windows.net/clothimage/P204.jpg,#1e191a,Dark Autumn,pants,51600
pants_id_205,플레이스 스튜디오,레이어드 스트링 와이드 스트랩 스커트 밴딩팬츠 [그레이],https://www.musinsa.com/products/3815485,P205.jpg,https://chilldata.blob.core.windows.net/clothimage/P205.jpg,#5d5a59,Dark Autumn,pants,29900
pants_id_206,리마지,Embroidered balloon fit denim pants,https://www.musinsa.com/products/4455504,P206.jpg,https://chilldata.blob.core.windows.net/clothimage/P206.jpg,#473d37,Dark Autumn,pants,69000
pants_id_207,수아레,플리스 멀티 밴딩 팬츠 - 4 COLOR,https://www.musinsa.com/products/4313203,P207.jpg,https://chilldata.blob.core.windows.net/clothimage/P207.jpg,#2f201b,Dark Autumn,pants,25000
pants_id_208,꼼파뇨,사선 절개 카펜터 팬츠 블랙브라운,https://www.musinsa.com/products/2754955,P208.jpg,https://chilldata.blob.core.windows.net/clothimage/P208.jpg,#202223,Bright Winter,pants,49500
pants_id_209,1993스튜디오,더블 스티치 와이드 팬츠_블랙,https://www.musinsa.com/products/3400509,P209.jpg,https://chilldata.blob.core.windows.net/clothimage/P209.jpg,#121013,Bright Winter,pants,66750
pants_id_210,언더오프,세미 벌룬 데님 팬츠 블랙,https://www.musinsa.com/products/4703173,P210.jpg,https://chilldata.blob.core.windows.net/clothimage/P210.jpg,#272424,Dark Autumn,pants,33900
pants_id_211,티엔지티,블랙 원턱 와이드 플랩 셋업 슬랙스 (TNPA5E101BK),https://www.musinsa.com/products/4714872,P211.jpg,https://chilldata.blob.core.windows.net/clothimage/P211.jpg,#121110,Dark Autumn,pants,65550
pants_id_212,와일드락,벌룬핏 와이드 팬츠_블랙,https://www.musinsa.com/products/4485879,P212.jpg,https://chilldata.blob.core.windows.net/clothimage/P212.jpg,#241916,Dark Autumn,pants,25800
pants_id_213,무신사 스탠다드,헤비웨이트 CP 와이드 치노 팬츠 [더스티 크림],https://www.musinsa.com/products/4210119,P213.jpg,https://chilldata.blob.core.windows.net/clothimage/P213.jpg,#b8c3ca,Soft Summer,pants,42190
pants_id_214,칙스,뮤어 투턱 와이드 팬츠 Cream,https://www.musinsa.com/products/4432605,P214.jpg,https://chilldata.blob.core.windows.net/clothimage/P214.jpg,#b4b7b9,Soft Summer,pants,36900
pants_id_215,무센트,[무료반품] 해머 사이드 포켓 카펜터 스웻 팬츠 (3컬러),https://www.musinsa.com/products/4737337,P215.jpg,https://chilldata.blob.core.windows.net/clothimage/P215.jpg,#868178,Dark Autumn,pants,49900
pants_id_216,고스트리퍼블릭,카펜터 와이드 데님팬츠 GLP-514,https://www.musinsa.com/products/4342800,P216.jpg,https://chilldata.blob.core.windows.net/clothimage/P216.jpg,#26211d,Dark Autumn,pants,41000
pants_id_217,트립르센스,라이트 투턱 와이드 슬렉스 _퓨어 그레이,https://www.musinsa.com/products/1343033,P217.jpg,https://chilldata.blob.core.windows.net/clothimage/P217.jpg,#3a3232,Dark Autumn,pants,53600
pants_id_218,블랙모먼트,유틸리티 다트 나일론 사이드 집업 밴딩 팬츠,https://www.musinsa.com/products/3814089,P218.jpg,https://chilldata.blob.core.windows.net/clothimage/P218.jpg,#484342,Dark Autumn,pants,76300
pants_id_219,테이크이지,오피미스틱 와이드 팬츠 (다크네이비),https://www.musinsa.com/products/4424294,P219.jpg,https://chilldata.blob.core.windows.net/clothimage/P219.jpg,#181310,Dark Autumn,pants,24500
pants_id_220,벤힛,Parasuit 나일론 카고 팬츠 블랙,https://www.musinsa.com/products/4270510,P220.jpg,https://chilldata.blob.core.windows.net/clothimage/P220.jpg,#251f20,Dark Autumn,pants,45900
pants_id_221,엑스톤즈,XP247 카시아 더블 포켓 워싱 코튼 팬츠 (CHARCOAL),https://www.musinsa.com/products/4639040,P221.jpg,https://chilldata.blob.core.windows.net/clothimage/P221.jpg,#3c3b3b,Dark Autumn,pants,62300
pants_id_222,지크립,코튼 투턱 와이드핏 밴딩 팬츠,https://www.musinsa.com/products/4479730,P222.jpg,https://chilldata.blob.core.windows.net/clothimage/P222.jpg,#4c4647,Dark Autumn,pants,34900
pants_id_223,칙스,세미 와이드 스트레이트 데님 팬츠 흑청,https://www.musinsa.com/products/4647573,P223.jpg,https://chilldata.blob.core.windows.net/clothimage/P223.jpg,#2f2927,Dark Autumn,pants,18900
pants_id_224,레더리,믹스드 셋업 스웨트 팬츠 [MAGENTA],https://www.musinsa.com/products/3804440,P224.jpg,https://chilldata.blob.core.windows.net/clothimage/P224.jpg,#261740,Dark Winter,pants,49900
pants_id_225,바운더리,클래식 로고 사이드턱 와이드 스웨트 팬츠 [브라운],https://www.musinsa.com/products/4730831,P225.jpg,https://chilldata.blob.core.windows.net/clothimage/P225.jpg,#151c2e,Dark Winter,pants,49900
pants_id_226,언탭트 스튜디오,원턱 와이드 코듀로이 밴딩 팬츠 3Color,https://www.musinsa.com/products/4536559,P226.jpg,https://chilldata.blob.core.windows.net/clothimage/P226.jpg,#a9b9be,Soft Summer,pants,29680
pants_id_227,그레이버,[UNISEX]세미 와이드 밴딩 슬랙스,https://www.musinsa.com/products/2684183,P227.jpg,https://chilldata.blob.core.windows.net/clothimage/P227.jpg,#100f10,Bright Winter,pants,21500
pants_id_228,나이키,[무료반품] 스포츠웨어 피닉스 플리스 하이웨이스트 와이드 레그 스웨트팬츠 W - 블랙:세일 / DQ5616-010,https://www.musinsa.com/products/4394347,P228.jpg,https://chilldata.blob.core.windows.net/clothimage/P228.jpg,#252323,Dark Autumn,pants,85500
pants_id_229,무신사 스탠다드,[핏더사이즈 컬래버] 시티 레저 NP 와이드 벨티드 카고 팬츠 [리프 베이지],https://www.musinsa.com/products/3758353,P229.jpg,https://chilldata.blob.core.windows.net/clothimage/P229.jpg,#262a2c,Bright Winter,pants,59290
pants_id_230,미드나잇 무브,sd rivet pants [black],https://www.musinsa.com/products/4612824,P230.jpg,https://chilldata.blob.core.windows.net/clothimage/P230.jpg,#1a1b1b,Bright Winter,pants,38860
pants_id_231,후크,빈티지 와이드 데님진 (중청),https://www.musinsa.com/products/4345121,P231.jpg,https://chilldata.blob.core.windows.net/clothimage/P231.jpg,#3d352e,Dark Autumn,pants,42471
pants_id_232,낫포너드,Linen Like Relax Fit Denim Pants - Black,https://www.musinsa.com/products/3911381,P232.jpg,https://chilldata.blob.core.windows.net/clothimage/P232.jpg,#211d18,Dark Autumn,pants,49500
pants_id_233,인템포무드,데이 웨어 스웨트 팬츠 : 3컬러,https://www.musinsa.com/products/3794157,P233.jpg,https://chilldata.blob.core.windows.net/clothimage/P233.jpg,#94999b,Bright Winter,pants,59000
pants_id_234,어커버,피그먼트 카고 와이드 히든 밴딩팬츠 웜 그레이 10수,https://www.musinsa.com/products/3414191,P234.jpg,https://chilldata.blob.core.windows.net/clothimage/P234.jpg,#858a90,Bright Winter,pants,61200
pants_id_235,그랜디오시티,[2PACK] 와이드핏 트레이닝 밴딩 팬츠(3컬러) [논기모 or 기모],https://www.musinsa.com/products/3946794,P235.jpg,https://chilldata.blob.core.windows.net/clothimage/P235.jpg,#202020,Dark Autumn,pants,39900
pants_id_236,웬즈데이오아시스,라이크울 투턱 세미 와이드 슬랙스(4col),https://www.musinsa.com/products/3696654,P236.jpg,https://chilldata.blob.core.windows.net/clothimage/P236.jpg,#19242b,Bright Winter,pants,46200
pants_id_237,기철,EASIER BALLOON SWEAT PANTS (MELANGE GREY),https://www.musinsa.com/products/4483273,P237.jpg,https://chilldata.blob.core.windows.net/clothimage/P237.jpg,#b1a9a4,Soft Autumn,pants,66750
pants_id_238,무신사 스탠다드 우먼,우먼즈 와이드 카펜터 팬츠 [바로크 브라운],https://www.musinsa.com/products/4210256,P238.jpg,https://chilldata.blob.core.windows.net/clothimage/P238.jpg,#2c3246,Bright Winter,pants,51190
pants_id_239,아날로그무드,샌드 워싱 세미 와이드 데님팬츠 (흑청),https://www.musinsa.com/products/4488906,P239.jpg,https://chilldata.blob.core.windows.net/clothimage/P239.jpg,#262b2d,Bright Winter,pants,64400
pants_id_240,벤힛,Spark 피그먼트 와이드 팬츠 더스트차콜,https://www.musinsa.com/products/4270523,P240.jpg,https://chilldata.blob.core.windows.net/clothimage/P240.jpg,#2e3331,Dark Autumn,pants,54900
pants_id_241,세컨모놀로그,커브드 스티치 와이드 데님 팬츠 [BLACK]_SEPT038BLACK,https://www.musinsa.com/products/3812091,P241.jpg,https://chilldata.blob.core.windows.net/clothimage/P241.jpg,#1e1e1e,Dark Autumn,pants,50140
pants_id_242,무음,유교 이지 쇼츠 Ugyo Easy Shorts (Black Star),https://www.musinsa.com/products/4260003,P242.jpg,https://chilldata.blob.core.windows.net/clothimage/P242.jpg,#221e1f,Dark Autumn,pants,48000
pants_id_243,필루미네이트,나일론 투 턱 파이핑 팬츠-블랙,https://www.musinsa.com/products/4256363,P243.jpg,https://chilldata.blob.core.windows.net/clothimage/P243.jpg,#181818,Dark Autumn,pants,37000
pants_id_244,무신사 스탠다드 우먼,[쿨탠다드] 우먼즈 베리어블 라운지 스웨트 팬츠 [미디엄 그레이],https://www.musinsa.com/products/3753632,P244.jpg,https://chilldata.blob.core.windows.net/clothimage/P244.jpg,#aaa8a7,Soft Autumn,pants,39900
pants_id_245,어반디타입,코튼 와이드 카고 팬츠_베이지,https://www.musinsa.com/products/3939834,P245.jpg,https://chilldata.blob.core.windows.net/clothimage/P245.jpg,#b0b7bf,Soft Summer,pants,45900
pants_id_246,코프위,사이드 포켓 와이드 테리 스웻 팬츠 블랙,https://www.musinsa.com/products/3778618,P246.jpg,https://chilldata.blob.core.windows.net/clothimage/P246.jpg,#1a1b1c,Bright Winter,pants,39900
pants_id_247,1993스튜디오,빈티지 파이핑 팬츠_블랙,https://www.musinsa.com/products/2660556,P247.jpg,https://chilldata.blob.core.windows.net/clothimage/P247.jpg,#1a1a1a,Dark Autumn,pants,54900
pants_id_248,파브레가,프렌치 치노 투턱 팬츠 (카키 브라운),https://www.musinsa.com/products/3492043,P248.jpg,https://chilldata.blob.core.windows.net/clothimage/P248.jpg,#515d61,Bright Winter,pants,78300
pants_id_249,나체,STRAP CARGO PANTS (UNISEX) BLACK,https://www.musinsa.com/products/4368907,P249.jpg,https://chilldata.blob.core.windows.net/clothimage/P249.jpg,#201f1f,Dark Autumn,pants,182000
pants_id_250,피인오,9130 원턱 세미와이드 슬랙스-먹색,https://www.musinsa.com/products/4459996,P250.jpg,https://chilldata.blob.core.windows.net/clothimage/P250.jpg,#252322,Dark Autumn,pants,53600
pants_id_251,드로우핏,와이드 퍼티그 치노 팬츠 [BEIGE],https://www.musinsa.com/products/4330051,P251.jpg,https://chilldata.blob.core.windows.net/clothimage/P251.jpg,#466576,Bright Winter,pants,59400
pants_id_252,엑스톤즈,XP244 피레아 인시전 데님 팬츠 (BLUE),https://www.musinsa.com/products/4342101,P252.jpg,https://chilldata.blob.core.windows.net/clothimage/P252.jpg,#b6ab9f,Soft Autumn,skirt,29900
pants_id_253,어반디타입,컷오프 포인트 데님 팬츠_인디고,https://www.musinsa.com/products/4250025,P253.jpg,https://chilldata.blob.core.windows.net/clothimage/P253.jpg,#6a4c36,Dark Autumn,pants,31900
pants_id_254,가까이 유니언즈,원턱 베이직 와이드 슬랙스 (3color),https://www.musinsa.com/products/3796284,P254.jpg,https://chilldata.blob.core.windows.net/clothimage/P254.jpg,#798d9f,Bright Winter,pants,35900
pants_id_255,르바,Relaxed Boots Cut Denim - Washed Grey,https://www.musinsa.com/products/4216500,P255.jpg,https://chilldata.blob.core.windows.net/clothimage/P255.jpg,#39342e,Dark Autumn,pants,109000
pants_id_256,앵글런,Tin Denim Washing Balloon Pants - Blue Denim,https://www.musinsa.com/products/3939931,P256.jpg,https://chilldata.blob.core.windows.net/clothimage/P256.jpg,#453018,True Autumn,pants,139000
pants_id_257,브렌슨,(Renew Ver.) 와이드 스웨트 팬츠 ( 5Color ) ( 기모선택 ),https://www.musinsa.com/products/1736085,P257.jpg,https://chilldata.blob.core.windows.net/clothimage/P257.jpg,#171717,Dark Autumn,pants,27900
pants_id_258,오드스튜디오,사선 절개 와이드 데님 팬츠 - BLUE,https://www.musinsa.com/products/3927550,P258.jpg,https://chilldata.blob.core.windows.net/clothimage/P258.jpg,#7d6e60,Dark Autumn,pants,56800
pants_id_259,마인드브릿지,투턱와이드치노팬츠 - 3color MYPT61M1,https://www.musinsa.com/products/4313296,P259.jpg,https://chilldata.blob.core.windows.net/clothimage/P259.jpg,#37495b,Bright Winter,pants,47900
pants_id_260,후러브스아트,유니섹스 세미 와이드 데님 팬츠 라이트 블루,https://www.musinsa.com/products/2416625,P260.jpg,https://chilldata.blob.core.windows.net/clothimage/P260.jpg,#a59179,Soft Autumn,pants,42700
pants_id_261,레디포넥스트,웨이브 로고 스티치 조거팬츠 BLACK,https://www.musinsa.com/products/3451934,P261.jpg,https://chilldata.blob.core.windows.net/clothimage/P261.jpg,#1d1d1d,Dark Autumn,pants,39950
pants_id_262,커스텀어클락,커브드 CP코튼 팬츠 6 COLOR COOSPT212,https://www.musinsa.com/products/3816976,P262.jpg,https://chilldata.blob.core.windows.net/clothimage/P262.jpg,#1a1e1a,Dark Autumn,pants,38500
pants_id_263,필루미네이트,심볼 로고 스웨트 팬츠-차콜,https://www.musinsa.com/products/3492878,P263.jpg,https://chilldata.blob.core.windows.net/clothimage/P263.jpg,#504e4b,Dark Autumn,pants,44100
pants_id_264,허그유어스킨,멀티 카고 팬츠 (블랙),https://www.musinsa.com/products/4346072,P264.jpg,https://chilldata.blob.core.windows.net/clothimage/P264.jpg,#1d1b1b,Dark Autumn,pants,134300
pants_id_265,모즈모즈,컬러풀 코듀로이 스트링 와이드 팬츠 핑크,https://www.musinsa.com/products/4320178,P265.jpg,https://chilldata.blob.core.windows.net/clothimage/P265.jpg,#9391c6,Soft Summer,pants,34300
pants_id_266,슈퍼서브,빈티지 캣 워싱 카고 데님 팬츠 - 라이트 블루,https://www.musinsa.com/products/3801323,P266.jpg,https://chilldata.blob.core.windows.net/clothimage/P266.jpg,#798377,Dark Autumn,pants,36900
pants_id_267,제로,Deep One Tuck Pigment Sweat Shorts [Charcoal],https://www.musinsa.com/products/4084884,P267.jpg,https://chilldata.blob.core.windows.net/clothimage/P267.jpg,#464646,Dark Autumn,pants,35100
pants_id_268,엑스톤즈,XP231 브리오 체인 더블니 워크 코튼 팬츠 (BEIGE),https://www.musinsa.com/products/4462087,P268.jpg,https://chilldata.blob.core.windows.net/clothimage/P268.jpg,#5d808f,Bright Winter,pants,29900
pants_id_269,키르시,두들 체리 컷 오프 스웻 팬츠 [블랙],https://www.musinsa.com/products/2780698,P269.jpg,https://chilldata.blob.core.windows.net/clothimage/P269.jpg,#1d191a,Dark Autumn,pants,23700
pants_id_270,락케이크,Dixy Low Rise Wide Jeans - Deep Blue,https://www.musinsa.com/products/3337115,P270.jpg,https://chilldata.blob.core.windows.net/clothimage/P270.jpg,#4c4437,Dark Autumn,pants,89600
pants_id_271,디폴트벨류,[기모] 와이드 원턱 스웨트 팬츠 다크그레이,https://www.musinsa.com/products/4666146,P271.jpg,https://chilldata.blob.core.windows.net/clothimage/P271.jpg,#717171,Dark Autumn,pants,24900
pants_id_272,무신사 스탠다드,코튼 와이드 멀티 포켓 카고 팬츠 [카키],https://www.musinsa.com/products/4210159,P272.jpg,https://chilldata.blob.core.windows.net/clothimage/P272.jpg,#262d30,Bright Winter,pants,48790
pants_id_273,엘무드,카발리 울 스트라이프 와이드 팬츠 다크네이비,https://www.musinsa.com/products/4705582,P273.jpg,https://chilldata.blob.core.windows.net/clothimage/P273.jpg,#0b0505,True Autumn,pants,133200
pants_id_274,낫포너드,Thorns Line Track Pants - Black,https://www.musinsa.com/products/4458571,P274.jpg,https://chilldata.blob.core.windows.net/clothimage/P274.jpg,#18110e,Dark Autumn,pants,89000
pants_id_275,더마일,CN 카고 벌룬 팬츠 [BLACK],https://www.musinsa.com/products/4470348,P275.jpg,https://chilldata.blob.core.windows.net/clothimage/P275.jpg,#090808,Dark Autumn,pants,65200
pants_id_276,오더아카이브,Semi flare wide 04 - Blue egon,https://www.musinsa.com/products/1644714,P276.jpg,https://chilldata.blob.core.windows.net/clothimage/P276.jpg,#9b816c,Soft Autumn,pants,70560
pants_id_277,노스페이스,[무료반품] OP6NQ04A PO 팀코리아 아이스런 카고 팬츠,https://www.musinsa.com/products/4194107,P277.jpg,https://chilldata.blob.core.windows.net/clothimage/P277.jpg,#222325,Bright Winter,pants,64500
pants_id_278,노운,easy sweat pants (melange grey),https://www.musinsa.com/products/4396826,P278.jpg,https://chilldata.blob.core.windows.net/clothimage/P278.jpg,#a0a1a3,Bright Winter,pants,84000
pants_id_279,엄브로,더블데커 카고 스트레이트 팬츠 블랙(UO421CPTO2),https://www.musinsa.com/products/3507935,P279.jpg,https://chilldata.blob.core.windows.net/clothimage/P279.jpg,#272122,Dark Autumn,pants,47600
pants_id_280,꼼파뇨,와이드 빅 카고 다트 팬츠 카키,https://www.musinsa.com/products/3489784,P280.jpg,https://chilldata.blob.core.windows.net/clothimage/P280.jpg,#374547,Bright Winter,pants,46000
pants_id_281,몽돌,원턱 와이드 슬랙스 차콜 MDPT025CHARCOAL,https://www.musinsa.com/products/3468960,P281.jpg,https://chilldata.blob.core.windows.net/clothimage/P281.jpg,#2b2929,Dark Autumn,pants,70400
pants_id_282,데케트,Center Incision Wide Jeans DCPT028Black,https://www.musinsa.com/products/3435673,P282.jpg,https://chilldata.blob.core.windows.net/clothimage/P282.jpg,#272525,Dark Autumn,pants,29900
pants_id_283,피인오,776 코튼 원턱 와이드 팬츠 - 베이지,https://www.musinsa.com/products/3797748,P283.jpg,https://chilldata.blob.core.windows.net/clothimage/P283.jpg,#617c8e,Bright Winter,pants,49000
pants_id_284,오드스튜디오,파라슈트 워싱 와이드 코튼 카고팬츠 - LIGHT GRAY,https://www.musinsa.com/products/3518051,P284.jpg,https://chilldata.blob.core.windows.net/clothimage/P284.jpg,#cccccf,Soft Summer,pants,54800
pants_id_285,디미트리블랙,ASI 에센셜 원턱 와이드 데님 팬츠_인디고,https://www.musinsa.com/products/3469200,P285.jpg,https://chilldata.blob.core.windows.net/clothimage/P285.jpg,#31291d,Dark Autumn,pants,27700
pants_id_286,스웨이드,CONTOUR POCKET DENIM [BLUE],https://www.musinsa.com/products/4718017,P286.jpg,https://chilldata.blob.core.windows.net/clothimage/P286.jpg,#6b4f1c,True Autumn,pants,64800
pants_id_287,뚜오미오,STRAPPY SKIRT PANTS [BLACK],https://www.musinsa.com/products/4332771,P287.jpg,https://chilldata.blob.core.windows.net/clothimage/P287.jpg,#23201d,Dark Autumn,pants,134100
pants_id_288,아디다스,티로 컷 3S 벨루어 플레어드 레깅스 -블랙 / IX3714,https://www.musinsa.com/products/4653111,P288.jpg,https://chilldata.blob.core.windows.net/clothimage/P288.jpg,#2e2d30,Bright Winter,pants,55200
pants_id_289,오피쉬,"와이드 레오파드 팬츠, 브라운",https://www.musinsa.com/products/4431865,P289.jpg,https://chilldata.blob.core.windows.net/clothimage/P289.jpg,#4d6c7b,Bright Winter,pants,76300
pants_id_290,트릴리온,바이오스톤 워싱 스트레이트 데님 팬츠 (BLACK),https://www.musinsa.com/products/3293647,P290.jpg,https://chilldata.blob.core.windows.net/clothimage/P290.jpg,#1a1617,Dark Autumn,pants,35300
pants_id_291,디미트리블랙,ASI 에센셜 버뮤다 스웻 팬츠_피그먼트 그레이,https://www.musinsa.com/products/4097271,P291.jpg,https://chilldata.blob.core.windows.net/clothimage/P291.jpg,#3c3b3a,Dark Autumn,pants,22900
pants_id_292,나이스고스트클럽,[무료반품] FFATS PLEATS LAYERED SKIRT PANTS_BLACK(NG2ESUPA92A),https://www.musinsa.com/products/3857541,P292.jpg,https://chilldata.blob.core.windows.net/clothimage/P292.jpg,#1d1d1d,Dark Autumn,pants,111300
pants_id_293,오버듀플레어,OF WARM JOGGER PANTS_BABY PINK,https://www.musinsa.com/products/4524021,P293.jpg,https://chilldata.blob.core.windows.net/clothimage/P293.jpg,#b4b1bc,Soft Summer,pants,119000
pants_id_294,엔와이엑스엑스,CHERRY BELL DENIM PANTS BLACK WASHED,https://www.musinsa.com/products/4290635,P294.jpg,https://chilldata.blob.core.windows.net/clothimage/P294.jpg,#292325,Dark Autumn,pants,90300
pants_id_295,라이크더모스트,원턱 와이드 슬랙스,https://www.musinsa.com/products/4379232,P295.jpg,https://chilldata.blob.core.windows.net/clothimage/P295.jpg,#0b0c0c,Bright Winter,pants,29900
pants_id_296,디앤에스알,멀티 플리츠 와이드 슬랙스 블랙,https://www.musinsa.com/products/4459324,P296.jpg,https://chilldata.blob.core.windows.net/clothimage/P296.jpg,#111111,Dark Autumn,pants,129600
pants_id_297,꼼파뇨,라운드 절개 다트 나일론 팬츠 블랙,https://www.musinsa.com/products/3471830,P297.jpg,https://chilldata.blob.core.windows.net/clothimage/P297.jpg,#1b1a1a,Dark Autumn,pants,40000
pants_id_298,비바스튜디오,WIDE DENIM PANTS [BLUE],https://www.musinsa.com/products/2713054,P298.jpg,https://chilldata.blob.core.windows.net/clothimage/P298.jpg,#5a544f,Dark Autumn,pants,65400
pants_id_299,챔브로스,우먼즈 세미 와이드 워싱 데님팬츠[딥블루],https://www.musinsa.com/products/4350275,P299.jpg,https://chilldata.blob.core.windows.net/clothimage/P299.jpg,#463525,Dark Autumn,pants,36900
pants_id_300,스켈리웩,라인 트레이닝 팬츠[블루],https://www.musinsa.com/products/4556434,P300.jpg,https://chilldata.blob.core.windows.net/clothimage/P300.jpg,#5f1f01,Dark Autumn,pants,45000
pants_id_301,다이클레즈,리드필드 카고조거 팬츠 카키 STLT5177,https://www.musinsa.com/products/1688813,P301.jpg,https://chilldata.blob.core.windows.net/clothimage/P301.jpg,#273f43,Bright Winter,pants,38900
pants_id_302,칙스,NWP 슬림 뉴 와이드 팬츠 8color,https://www.musinsa.com/products/3823930,P302.jpg,https://chilldata.blob.core.windows.net/clothimage/P302.jpg,#d8d2cf,Soft Autumn,pants,26300
pants_id_303,무신사 스탠다드 우먼,우먼즈 릴렉스드 스웨트 팬츠 [다크 그레이],https://www.musinsa.com/products/2392476,P303.jpg,https://chilldata.blob.core.windows.net/clothimage/P303.jpg,#2c2627,Dark Autumn,pants,16890
pants_id_304,가까이 유니언즈,원턱 해머 와이드 데님팬츠 빈티지 블루,https://www.musinsa.com/products/4585805,P304.jpg,https://chilldata.blob.core.windows.net/clothimage/P304.jpg,#332b1d,Dark Autumn,pants,49700
pants_id_305,낫포너드,Nylon Cargo Jogger Pants - Khaki,https://www.musinsa.com/products/1985221,P305.jpg,https://chilldata.blob.core.windows.net/clothimage/P305.jpg,#2f2c27,Dark Autumn,pants,24500
pants_id_306,레더리,후크드 카고 데님 팬츠 [VINTAGE BLUE],https://www.musinsa.com/products/4067412,P306.jpg,https://chilldata.blob.core.windows.net/clothimage/P306.jpg,#4e4437,Dark Autumn,pants,62300
pants_id_307,구빈,코튼 다트 카고팬츠,https://www.musinsa.com/products/4632069,P307.jpg,https://chilldata.blob.core.windows.net/clothimage/P307.jpg,#657287,Bright Winter,pants,100000
pants_id_308,무신사 스탠다드 스포츠,무빙 올시즌 스트레이트 팬츠 [블랙],https://www.musinsa.com/products/3397148,P308.jpg,https://chilldata.blob.core.windows.net/clothimage/P308.jpg,#171616,Dark Autumn,pants,33950
pants_id_309,어반디타입,커브드 벌룬 워싱 데님 팬츠_블루,https://www.musinsa.com/products/4238757,P309.jpg,https://chilldata.blob.core.windows.net/clothimage/P309.jpg,#262a1b,Dark Autumn,pants,45900
pants_id_310,아메스 월드와이드,OVERFIT STITCH DENIM PANTS BLACK,https://www.musinsa.com/products/4709369,P310.jpg,https://chilldata.blob.core.windows.net/clothimage/P310.jpg,#211c1b,Dark Autumn,pants,67200
pants_id_311,예일,프리미엄 빈티지 코인 포켓 테이퍼드 치노팬츠_카키,https://www.musinsa.com/products/4306611,P311.jpg,https://chilldata.blob.core.windows.net/clothimage/P311.jpg,#36392f,Dark Autumn,pants,39000
pants_id_312,유니어패럴,UA 트윌 밴딩 반바지 오프화이트,https://www.musinsa.com/products/3048936,P312.jpg,https://chilldata.blob.core.windows.net/clothimage/P312.jpg,#e6e7e9,Light Summer,pants,22500
pants_id_313,락케이크,Lace Line 2way Jogger - Gray,https://www.musinsa.com/products/3964379,P313.jpg,https://chilldata.blob.core.windows.net/clothimage/P313.jpg,#757474,Dark Autumn,pants,62300
pants_id_314,굿라이프웍스,(기모옵션추가) 투턱 와이드 슬랙스 블랙,https://www.musinsa.com/products/2708877,P314.jpg,https://chilldata.blob.core.windows.net/clothimage/P314.jpg,#232323,Dark Autumn,pants,39800
pants_id_315,웬즈데이오아시스,포시즌 코듀로이 하프 밴딩 팬츠 4COLOR,https://www.musinsa.com/products/4536956,P315.jpg,https://chilldata.blob.core.windows.net/clothimage/P315.jpg,#131515,Bright Winter,pants,39900
pants_id_316,커넥트킨록,[스트레이트] 데님 팬츠 (빈티지 블루),https://www.musinsa.com/products/3782363,P316.jpg,https://chilldata.blob.core.windows.net/clothimage/P316.jpg,#473828,Dark Autumn,pants,31600
pants_id_317,나이키,[무료반품] 스포츠웨어 스우시 오픈 헴 플리스 팬츠 M - 블랙:화이트 / FN3343-010,https://www.musinsa.com/products/4483981,P317.jpg,https://chilldata.blob.core.windows.net/clothimage/P317.jpg,#1a1818,Dark Autumn,pants,135000
pants_id_318,해칭룸,H Pants Dark Brown,https://www.musinsa.com/products/4233822,P318.jpg,https://chilldata.blob.core.windows.net/clothimage/P318.jpg,#262830,Bright Winter,pants,183000
pants_id_319,펀치라인,캘리 스톤 피그먼트 워싱팬츠 4종 브라운 ISLP6225,https://www.musinsa.com/products/3617168,P319.jpg,https://chilldata.blob.core.windows.net/clothimage/P319.jpg,#3b4041,Bright Winter,pants,49800
pants_id_320,낫포너드,TR Two Tuck Wide Pants - Charcoal,https://www.musinsa.com/products/2931724,P320.jpg,https://chilldata.blob.core.windows.net/clothimage/P320.jpg,#2a231c,Dark Autumn,pants,49000
pants_id_321,아웃스탠딩,M47 CARGO PANTS_OLIVE,https://www.musinsa.com/products/4261746,P321.jpg,https://chilldata.blob.core.windows.net/clothimage/P321.jpg,#315054,Bright Winter,pants,75600
pants_id_322,일리고,나일론 스트링 카고 밴딩 팬츠 블랙,https://www.musinsa.com/products/3862124,P322.jpg,https://chilldata.blob.core.windows.net/clothimage/P322.jpg,#3c3636,Dark Autumn,pants,60000
pants_id_323,구빈,핀턱 와이드 데님팬츠,https://www.musinsa.com/products/3616324,P323.jpg,https://chilldata.blob.core.windows.net/clothimage/P323.jpg,#2f2c2e,Dark Autumn,pants,19900
pants_id_324,파브레가,가이아 데님 팬츠 (미디엄 블루),https://www.musinsa.com/products/4699440,P324.jpg,https://chilldata.blob.core.windows.net/clothimage/P324.jpg,#64594d,Dark Autumn,pants,97200
pants_id_325,무신사 스탠다드,이지 밴딩 트랙 슬랙스 [다크 그레이],https://www.musinsa.com/products/1595909,P325.jpg,https://chilldata.blob.core.windows.net/clothimage/P325.jpg,#272223,Dark Autumn,pants,19890
